location,walk,age,total_floors,floor,layout,area,rent
Toshima,6,17.0,7.0,2.0,1K,21.17,93000.0
Toshima,6,5.0,9.0,3.0,1K,25.33,141000.0
Toshima,6,5.0,9.0,7.0,1K,25.33,143000.0
Toshima,2,12.0,3.0,32.0,2LDK,56.58,336000.0
Toshima,7,8.0,8.0,3.0,1K,25.75,127000.0
Toshima,5,18.0,5.0,4.0,1K,21.66,94000.0
Toshima,5,18.0,5.0,1.0,1K,21.46,95000.0
Toshima,4,1.0,8.0,1.0,1DK,26.66,149000.0
Toshima,2,5.0,8.0,4.0,1LDK,45.94,187000.0
Toshima,2,5.0,8.0,7.0,1LDK,45.94,187000.0
Toshima,5,22.0,1.0,1.0,1K,18.48,90000.0
Toshima,5,22.0,1.0,2.0,1K,18.48,92000.0
Toshima,3,3.0,1.0,14.0,1LDK,38.61,220000.0
Toshima,3,3.0,1.0,14.0,1LDK,40.74,228000.0
Toshima,5,12.0,7.0,5.0,1K,20.55,115000.0
Toshima,5,12.0,7.0,3.0,1K,20.55,122000.0
Toshima,10,3.0,5.0,5.0,1K,20.08,109000.0
Toshima,10,3.0,5.0,2.0,1LDK,30.71,160000.0
Toshima,5,12.0,10.0,5.0,1R,20.43,96000.0
Toshima,5,12.0,10.0,6.0,1R,20.47,98000.0
Toshima,7,37.0,3.0,3.0,2LDK,54.66,199300.0
Toshima,7,37.0,3.0,3.0,2LDK,54.22,199300.0
Toshima,10,6.0,13.0,6.0,1K,26.01,132000.0
Toshima,10,6.0,13.0,10.0,1K,26.01,135000.0
Toshima,5,0.0,14.0,7.0,1LDK,42.95,230000.0
Toshima,5,5.0,6.0,3.0,1K,25.14,135000.0
Toshima,5,5.0,6.0,3.0,1K,25.14,155000.0
Toshima,5,20.0,9.0,1.0,1K,22.06,95000.0
Toshima,5,20.0,9.0,3.0,1K,22.34,99000.0
Toshima,6,8.0,10.0,3.0,1K,25.63,129000.0
Toshima,6,8.0,10.0,6.0,1K,25.66,134000.0
Toshima,6,10.0,5.0,1.0,1K,25.54,148000.0
Toshima,6,10.0,5.0,1.0,1K,25.88,149000.0
Toshima,6,25.0,7.0,7.0,1K,24.56,90000.0
Toshima,6,25.0,7.0,3.0,1K,24.44,90000.0
Toshima,9,7.0,3.0,2.0,1LDK,47.36,180000.0
Toshima,2,19.0,1.0,6.0,1K,29.1,168000.0
Toshima,2,19.0,1.0,7.0,1K,29.1,170000.0
Toshima,4,11.0,15.0,4.0,1K,22.01,117000.0
Toshima,4,11.0,15.0,15.0,1K,22.01,123000.0
Toshima,9,4.0,12.0,3.0,1LDK,30.02,169000.0
Toshima,9,4.0,12.0,5.0,1LDK,30.25,171000.0
Toshima,8,20.0,15.0,15.0,1DK,30.53,159000.0
Toshima,8,20.0,15.0,5.0,1LDK,40.78,180000.0
Toshima,4,11.0,14.0,8.0,1K,21.06,121000.0
Toshima,5,22.0,11.0,7.0,1K,22.02,98000.0
Toshima,5,22.0,11.0,10.0,1K,22.02,100000.0
Toshima,2,22.0,7.0,7.0,1K,20.53,99000.0
Toshima,8,7.0,9.0,3.0,1K,25.52,113000.0
Toshima,8,7.0,9.0,2.0,1K,25.52,115000.0
Toshima,4,18.0,11.0,2.0,1K,23.06,94000.0
Toshima,9,2.0,4.0,3.0,1K,26.56,149000.0
Toshima,9,2.0,4.0,2.0,1DK,30.6,173000.0
Toshima,2,3.0,10.0,8.0,1R,25.47,137000.0
Toshima,2,3.0,10.0,10.0,1R,25.47,140000.0
Toshima,10,4.0,14.0,5.0,1LDK,41.51,175000.0
Toshima,4,2.0,15.0,5.0,1DK,28.7,160000.0
Toshima,4,2.0,15.0,4.0,1DK,28.7,160000.0
Toshima,4,30.0,3.0,1.0,2DK,46.31,145000.0
Toshima,5,8.0,12.0,9.0,1K,25.31,134500.0
Toshima,5,8.0,12.0,8.0,1K,25.31,134500.0
Toshima,5,20.0,9.0,1.0,1K,22.06,95000.0
Toshima,2,3.0,10.0,10.0,1LDK,40.45,192000.0
Toshima,5,6.0,5.0,1.0,1K,29.18,138000.0
Toshima,5,6.0,5.0,2.0,1K,26.29,144000.0
Toshima,4,7.0,3.0,1.0,1K,21.54,118000.0
Toshima,1,3.0,5.0,4.0,1K,21.85,125000.0
Toshima,1,3.0,5.0,1.0,1K,21.51,126000.0
Toshima,5,0.0,9.0,2.0,1LDK,33.0,190000.0
Toshima,5,0.0,9.0,5.0,1LDK,33.0,193000.0
Toshima,1,7.0,11.0,7.0,1LDK,38.89,195000.0
Toshima,1,7.0,11.0,5.0,2LDK,50.23,245000.0
Toshima,7,11.0,4.0,3.0,1K,20.59,100500.0
Toshima,7,11.0,4.0,1.0,1K,22.72,101000.0
Toshima,5,16.0,3.0,3.0,1K,30.26,115500.0
Toshima,5,28.0,4.0,2.0,1R,32.0,98000.0
Toshima,5,28.0,4.0,4.0,1LDK,48.0,160000.0
Toshima,4,3.0,12.0,11.0,1DK,25.53,154000.0
Toshima,6,10.0,5.0,1.0,1K,25.88,149000.0
Toshima,6,10.0,5.0,3.0,1K,25.54,150000.0
Toshima,5,33.0,6.0,4.0,2K,34.0,112000.0
Toshima,4,18.0,1.0,4.0,1DK,30.16,136000.0
Toshima,1,21.0,1.0,2.0,1LDK,37.03,140000.0
Toshima,3,22.0,12.0,9.0,1K,20.69,96000.0
Toshima,6,41.0,13.0,13.0,2DK,29.74,132000.0
Adachi,7,2.0,5.0,2.0,1LDK,35.17,106800.0
Adachi,10,11.0,6.0,5.0,1LDK,40.36,117300.0
Adachi,7,4.0,10.0,6.0,1DK,25.51,89000.0
Adachi,7,4.0,10.0,6.0,1DK,25.51,92000.0
Adachi,10,10.0,10.0,2.0,1K,20.7,90000.0
Adachi,10,10.0,10.0,4.0,1K,20.7,92000.0
Adachi,11,16.0,3.0,2.0,1K,28.3,72100.0
Adachi,11,16.0,3.0,1.0,1K,28.3,72100.0
Adachi,7,14.0,9.0,5.0,1K,25.35,83500.0
Adachi,9,10.0,9.0,9.0,1K,21.57,85000.0
Adachi,9,4.0,5.0,4.0,1K,18.6,85000.0
Adachi,9,4.0,5.0,3.0,1K,18.0,88000.0
Adachi,7,11.0,6.0,1.0,1K,21.46,79500.0
Adachi,7,11.0,6.0,1.0,1K,21.44,79500.0
Adachi,7,11.0,6.0,1.0,1K,21.46,79500.0
Adachi,7,11.0,6.0,1.0,1K,21.44,79500.0
Adachi,1,12.0,10.0,6.0,1K,25.51,92000.0
Adachi,1,12.0,10.0,2.0,1LDK,40.21,110000.0
Adachi,6,13.0,9.0,4.0,1K,25.0,86000.0
Adachi,6,13.0,9.0,4.0,1K,25.0,87000.0
Adachi,5,10.0,5.0,1.0,1K,25.79,86000.0
Adachi,5,10.0,5.0,1.0,1K,25.79,103000.0
Adachi,9,7.0,7.0,1.0,1K,29.08,94000.0
Adachi,9,7.0,7.0,7.0,1K,29.08,102000.0
Adachi,9,2.0,8.0,6.0,1K,27.1,96000.0
Adachi,9,2.0,8.0,4.0,1K,25.71,106000.0
Adachi,9,6.0,5.0,1.0,1K,25.8,85500.0
Adachi,9,6.0,5.0,4.0,1K,25.8,98000.0
Adachi,4,0.0,10.0,3.0,1LDK,36.35,140000.0
Adachi,4,0.0,10.0,2.0,1LDK,36.35,140000.0
Adachi,8,8.0,4.0,2.0,1K,19.15,92000.0
Adachi,9,5.0,10.0,4.0,1K,25.6,91000.0
Adachi,9,5.0,10.0,3.0,1K,25.66,92500.0
Adachi,9,5.0,10.0,4.0,1K,25.6,91000.0
Adachi,9,5.0,10.0,2.0,1K,25.85,97000.0
Adachi,10,14.0,7.0,5.0,1DK,35.0,109000.0
Adachi,10,14.0,7.0,4.0,1LDK,46.5,139000.0
Adachi,9,2.0,8.0,8.0,1K,26.14,97000.0
Adachi,12,23.0,6.0,5.0,2LDK,55.61,130500.0
Adachi,9,15.0,7.0,2.0,1K,25.14,102000.0
Adachi,6,9.0,10.0,1.0,1K,25.01,83000.0
Adachi,6,9.0,10.0,2.0,1K,25.05,90000.0
Adachi,8,39.0,4.0,1.0,2DK,42.33,82000.0
Adachi,10,5.0,8.0,6.0,1K,25.46,107000.0
Adachi,10,5.0,8.0,6.0,1K,25.62,108000.0
Adachi,12,14.0,7.0,5.0,1DK,35.0,109000.0
Adachi,12,14.0,7.0,4.0,1LDK,46.5,139000.0
Adachi,8,22.0,6.0,4.0,1K,25.79,83000.0
Adachi,8,22.0,6.0,4.0,1K,25.79,83000.0
Adachi,9,7.0,7.0,1.0,1K,29.08,92000.0
Adachi,9,7.0,7.0,1.0,1K,29.08,94000.0
Adachi,7,20.0,3.0,2.0,1K,21.41,83000.0
Adachi,6,3.0,4.0,4.0,1R,14.3,76000.0
Adachi,1,13.0,5.0,3.0,1K,25.23,87000.0
Adachi,1,13.0,5.0,3.0,1K,25.37,100000.0
Adachi,1,13.0,5.0,3.0,1K,25.23,87000.0
Adachi,14,4.0,4.0,3.0,1LDK,40.37,133500.0
Adachi,14,4.0,4.0,1.0,2LDK,47.97,146500.0
Adachi,14,4.0,4.0,3.0,1LDK,40.37,133500.0
Adachi,14,4.0,4.0,1.0,2LDK,47.97,146500.0
Adachi,6,0.0,7.0,2.0,2LDK,41.44,153000.0
Adachi,6,0.0,7.0,3.0,2LDK,41.44,154000.0
Adachi,16,2.0,5.0,2.0,1LDK,40.99,111000.0
Adachi,16,2.0,5.0,2.0,1LDK,40.99,122000.0
Adachi,3,12.0,4.0,3.0,1K,18.0,91000.0
Adachi,3,12.0,4.0,3.0,1R,18.0,91000.0
Adachi,6,5.0,12.0,4.0,1K,25.32,104500.0
Adachi,7,13.0,11.0,7.0,1K,25.5,106000.0
Adachi,7,13.0,11.0,5.0,1K,25.5,106000.0
Adachi,6,12.0,3.0,3.0,1R,27.32,86000.0
Adachi,5,4.0,6.0,2.0,1LDK,31.2,147000.0
Adachi,5,4.0,6.0,3.0,1LDK,31.84,148000.0
Adachi,1,4.0,8.0,4.0,1K,25.3,99000.0
Adachi,16,18.0,9.0,3.0,1K,27.14,89200.0
Adachi,5,1.0,11.0,3.0,1K,26.05,102000.0
Adachi,5,1.0,11.0,7.0,1K,25.84,104000.0
Adachi,4,17.0,5.0,3.0,1LDK,61.52,141900.0
Adachi,4,17.0,5.0,3.0,1LDK,61.52,141900.0
Adachi,2,10.0,6.0,5.0,1K,24.04,99000.0
Adachi,2,10.0,6.0,5.0,1K,24.04,114000.0
Adachi,4,33.0,7.0,3.0,1K,22.0,74000.0
Adachi,8,1.0,4.0,4.0,1LDK,43.35,158500.0
Adachi,3,0.0,15.0,3.0,1LDK,39.17,149000.0
Adachi,3,0.0,15.0,2.0,1LDK,35.4,149000.0
Adachi,15,31.0,5.0,4.0,2DK,40.0,116000.0
Adachi,11,5.0,9.0,2.0,1K,26.52,122000.0
Adachi,11,5.0,9.0,9.0,1LDK,46.92,176000.0
Adachi,6,26.0,4.0,1.0,2DK,50.48,138000.0
Adachi,6,26.0,4.0,2.0,2DK,51.0,144000.0
Adachi,7,3.0,15.0,7.0,1LDK,34.52,170000.0
Adachi,7,3.0,15.0,3.0,2LDK,48.24,220000.0
Adachi,5,37.0,8.0,5.0,1K,18.02,58000.0
Adachi,5,37.0,8.0,7.0,1K,18.1,60000.0
Adachi,1,3.0,11.0,9.0,1K,25.82,120000.0
Adachi,1,3.0,11.0,8.0,1K,25.82,124000.0
Adachi,6,17.0,14.0,8.0,1K,40.88,137000.0
Adachi,6,17.0,14.0,1.0,2LDK,75.64,195000.0
Adachi,11,11.0,3.0,3.0,1R,23.25,67000.0
Adachi,17,19.0,14.0,3.0,1R,38.0,105000.0
Adachi,17,19.0,14.0,7.0,1LDK,55.29,158000.0
Adachi,5,18.0,14.0,10.0,1K,43.05,133000.0
Adachi,5,18.0,14.0,13.0,1K,43.05,137000.0
Adachi,6,38.0,4.0,2.0,1R,18.55,50000.0
Adachi,5,57.0,4.0,1.0,1DK,26.64,100000.0
Adachi,5,57.0,4.0,3.0,1LDK,38.7,148000.0
Adachi,7,39.0,5.0,2.0,1R,18.05,49000.0
Adachi,6,19.0,10.0,10.0,2K,55.6,190000.0
Adachi,6,19.0,10.0,8.0,2K,55.6,205000.0
Adachi,8,7.0,3.0,2.0,1LDK,44.3,128000.0
Adachi,13,17.0,4.0,3.0,1R,25.8,77800.0
Adachi,7,4.0,10.0,6.0,1DK,25.51,92000.0
Adachi,8,0.0,8.0,2.0,1K,25.27,94000.0
Adachi,8,0.0,8.0,5.0,1K,25.27,99000.0
Adachi,10,4.0,9.0,2.0,1DK,25.35,94000.0
Adachi,10,0.0,3.0,1.0,1LDK,31.88,103000.0
Adachi,10,0.0,3.0,3.0,1LDK,31.88,106000.0
Adachi,9,2.0,5.0,2.0,1LDK,35.17,106800.0
Adachi,8,2.0,5.0,2.0,1LDK,30.55,110000.0
Adachi,8,2.0,5.0,2.0,1LDK,30.55,112000.0
Adachi,10,11.0,6.0,5.0,1LDK,40.36,117300.0
Adachi,13,21.0,8.0,7.0,1LDK,40.0,93000.0
Adachi,5,31.0,5.0,3.0,2LDK,57.0,93000.0
Adachi,9,5.0,8.0,4.0,1K,25.7,87000.0
Adachi,9,5.0,8.0,2.0,1K,29.55,90000.0
Adachi,7,6.0,7.0,2.0,1DK,25.36,92000.0
Adachi,7,6.0,7.0,1.0,1DK,25.36,95000.0
Adachi,7,6.0,7.0,2.0,1DK,25.36,92000.0
Adachi,7,6.0,7.0,1.0,1DK,25.36,92000.0
Adachi,10,14.0,9.0,5.0,1K,25.35,83500.0
Adachi,9,0.0,3.0,1.0,1LDK,30.25,110000.0
Adachi,9,0.0,3.0,1.0,1LDK,30.25,111000.0
Adachi,8,10.0,9.0,9.0,1K,21.57,85000.0
Adachi,12,17.0,3.0,2.0,1LDK,44.88,102000.0
Adachi,12,17.0,3.0,3.0,1LDK,44.88,103000.0
Adachi,8,35.0,4.0,4.0,1LDK,38.2,68000.0
Adachi,7,41.0,3.0,2.0,2LDK,45.5,80000.0
Adachi,13,16.0,3.0,1.0,1LDK,42.25,105000.0
Adachi,5,34.0,3.0,3.0,2LDK,50.16,84000.0
Adachi,2,5.0,5.0,1.0,1DK,25.02,90000.0
Adachi,2,5.0,5.0,2.0,1DK,25.14,92000.0
Adachi,10,10.0,10.0,2.0,1K,20.7,90000.0
Adachi,10,10.0,10.0,10.0,1K,20.7,95000.0
Adachi,2,14.0,3.0,3.0,1LDK,44.25,98000.0
Adachi,9,4.0,5.0,3.0,1K,18.0,88000.0
Adachi,8,6.0,8.0,2.0,1K,25.5,85000.0
Adachi,8,6.0,8.0,4.0,2LDK,54.0,146000.0
Adachi,8,6.0,8.0,2.0,1K,25.5,85000.0
Adachi,9,3.0,8.0,6.0,1DK,25.82,113000.0
Adachi,8,2.0,3.0,1.0,1K,18.03,82000.0
Adachi,6,14.0,4.0,1.0,1K,25.07,78000.0
Adachi,6,14.0,4.0,2.0,1K,20.74,79000.0
Adachi,6,33.0,4.0,4.0,2DK,37.3,75000.0
Adachi,13,5.0,3.0,2.0,1K,19.44,82000.0
Adachi,13,5.0,3.0,2.0,1K,19.44,84000.0
Adachi,18,22.0,6.0,4.0,2LDK,53.67,100000.0
Adachi,18,22.0,6.0,3.0,2LDK,53.67,100000.0
Adachi,7,6.0,3.0,2.0,1K,17.41,81000.0
Adachi,7,14.0,4.0,1.0,1K,25.07,78000.0
Adachi,7,14.0,4.0,2.0,1K,20.74,79000.0
Adachi,2,12.0,6.0,4.0,1LDK,42.31,97800.0
Adachi,2,12.0,6.0,2.0,1LDK,42.31,97800.0
Adachi,3,13.0,3.0,3.0,2LDK,53.1,128000.0
Adachi,5,33.0,4.0,4.0,2DK,37.3,75000.0
Adachi,10,11.0,5.0,3.0,1K,25.67,94000.0
Adachi,7,19.0,6.0,3.0,1K,22.0,75000.0
Adachi,13,6.0,3.0,1.0,1LDK,44.65,116000.0
Adachi,6,13.0,9.0,3.0,1K,25.0,87000.0
Adachi,6,13.0,9.0,4.0,1K,25.0,87000.0
Adachi,6,5.0,3.0,1.0,1LDK,30.39,130000.0
Adachi,3,21.0,4.0,4.0,2DK,48.0,113000.0
Adachi,9,36.0,4.0,2.0,2DK,37.99,80000.0
Adachi,9,36.0,4.0,4.0,2DK,40.49,93000.0
Adachi,9,16.0,3.0,2.0,1K,22.18,85500.0
Adachi,9,16.0,3.0,3.0,1K,22.18,87500.0
Adachi,14,0.0,3.0,1.0,1DK,31.67,91500.0
Adachi,14,0.0,3.0,1.0,1DK,31.67,92500.0
Adachi,7,30.0,3.0,2.0,2DK,46.13,93000.0
Adachi,14,11.0,3.0,2.0,1K,20.93,78500.0
Adachi,14,11.0,3.0,3.0,1K,20.93,79500.0
Adachi,6,18.0,3.0,1.0,1K,23.42,68000.0
Adachi,6,18.0,3.0,2.0,1K,26.15,72000.0
Adachi,5,10.0,5.0,1.0,1K,25.79,86000.0
Adachi,5,10.0,5.0,1.0,1K,25.79,103000.0
Adachi,4,12.0,3.0,3.0,1K,25.9,79000.0
Adachi,10,26.0,4.0,3.0,2LDK,55.28,129000.0
Adachi,7,10.0,5.0,2.0,1K,20.48,82000.0
Adachi,7,10.0,5.0,2.0,1K,20.48,85000.0
Adachi,6,10.0,5.0,4.0,1K,20.48,85000.0
Adachi,6,10.0,5.0,5.0,1K,20.48,89000.0
Adachi,5,21.0,4.0,2.0,1K,21.33,77000.0
Adachi,9,8.0,4.0,4.0,1K,20.63,80000.0
Adachi,5,6.0,3.0,3.0,1K,26.06,82500.0
Adachi,5,6.0,3.0,2.0,1K,26.06,84500.0
Adachi,9,7.0,6.0,4.0,1DK,25.81,99500.0
Adachi,9,7.0,6.0,3.0,1DK,25.8,110500.0
Adachi,9,10.0,3.0,3.0,1K,23.18,93000.0
Adachi,9,2.0,8.0,6.0,1K,27.1,96000.0
Adachi,9,2.0,8.0,2.0,1K,25.9,123000.0
Adachi,7,14.0,5.0,4.0,1LDK,44.66,133000.0
Adachi,9,19.0,3.0,2.0,1K,19.87,85500.0
Adachi,9,19.0,3.0,3.0,1K,19.87,86500.0
Adachi,10,1.0,9.0,7.0,1K,25.57,102000.0
Adachi,10,1.0,9.0,3.0,2LDK,40.69,156000.0
Adachi,7,21.0,3.0,1.0,1K,20.0,72000.0
Adachi,9,6.0,5.0,1.0,1R,25.8,85500.0
Adachi,9,6.0,5.0,4.0,1K,25.8,98000.0
Adachi,9,9.0,11.0,11.0,1K,21.0,105000.0
Adachi,9,9.0,11.0,7.0,1K,21.0,119000.0
Adachi,9,18.0,3.0,2.0,1K,19.87,85500.0
Adachi,9,18.0,3.0,3.0,1K,19.87,86500.0
Adachi,9,39.0,5.0,4.0,2DK,41.0,80000.0
Adachi,13,11.0,3.0,1.0,1K,26.08,86000.0
Adachi,10,0.0,5.0,1.0,1K,27.57,103000.0
Adachi,10,0.0,5.0,1.0,1K,29.32,110000.0
Adachi,8,8.0,4.0,4.0,1K,18.03,90000.0
Adachi,8,8.0,4.0,2.0,1K,19.15,92000.0
Adachi,10,0.0,6.0,2.0,1LDK,30.3,134000.0
Adachi,10,0.0,6.0,1.0,1LDK,30.3,134000.0
Adachi,15,6.0,2.0,1.0,1LDK,43.57,116500.0
Adachi,15,6.0,2.0,1.0,1LDK,43.34,118500.0
Adachi,2,18.0,11.0,3.0,1K,24.6,85000.0
Adachi,2,18.0,11.0,4.0,1K,23.87,85000.0
Adachi,5,6.0,3.0,3.0,1K,26.06,82500.0
Adachi,5,6.0,3.0,3.0,1K,26.06,84500.0
Adachi,9,3.0,5.0,2.0,1R,16.77,81000.0
Adachi,3,5.0,5.0,1.0,1R,18.36,90000.0
Adachi,3,5.0,5.0,3.0,1R,18.72,92000.0
Adachi,9,9.0,9.0,6.0,1K,20.52,91000.0
Adachi,9,9.0,9.0,3.0,1K,20.52,99000.0
Adachi,2,6.0,8.0,5.0,1LDK,42.56,124000.0
Adachi,11,4.0,3.0,3.0,2LDK,60.57,150000.0
Adachi,10,2.0,4.0,3.0,1LDK,31.66,135000.0
Adachi,10,6.0,12.0,6.0,1K,25.51,105000.0
Adachi,10,6.0,12.0,8.0,1K,25.51,105000.0
Adachi,11,2.0,5.0,2.0,1DK,25.93,115000.0
Adachi,11,2.0,5.0,4.0,1DK,28.21,124000.0
Adachi,6,10.0,7.0,2.0,1K,26.4,100000.0
Adachi,6,10.0,7.0,3.0,1K,25.77,102000.0
Adachi,13,4.0,4.0,3.0,1K,22.5,91000.0
Adachi,3,17.0,11.0,8.0,1K,21.66,80000.0
Adachi,12,3.0,3.0,1.0,1K,26.08,90000.0
Adachi,8,10.0,4.0,3.0,1R,21.6,80000.0
Adachi,15,16.0,4.0,1.0,1K,20.28,72500.0
Adachi,6,19.0,5.0,5.0,1K,22.97,82000.0
Adachi,10,23.0,5.0,1.0,1K,28.31,85000.0
Adachi,10,0.0,4.0,1.0,1R,16.04,81000.0
Adachi,10,0.0,4.0,1.0,1R,16.02,81000.0
Adachi,10,0.0,12.0,3.0,1DK,25.23,117000.0
Adachi,10,0.0,12.0,10.0,1DK,25.23,120500.0
Adachi,15,0.0,3.0,1.0,1LDK,35.19,118000.0
Adachi,15,0.0,3.0,1.0,1LDK,36.43,119000.0
Adachi,4,4.0,3.0,2.0,1LDK,39.57,113000.0
Adachi,4,4.0,3.0,2.0,1LDK,39.57,121000.0
Adachi,17,22.0,3.0,1.0,2DK,44.0,95000.0
Adachi,14,46.0,4.0,4.0,2DK,38.88,72000.0
Adachi,14,46.0,4.0,2.0,2LDK,45.14,73000.0
Adachi,13,21.0,4.0,4.0,2DK,48.0,113000.0
Adachi,11,9.0,9.0,2.0,1K,21.23,114000.0
Adachi,11,9.0,9.0,2.0,1K,21.23,117000.0
Adachi,5,8.0,11.0,3.0,1K,25.8,94000.0
Adachi,5,8.0,11.0,2.0,1K,30.58,115000.0
Adachi,1,4.0,8.0,4.0,1K,25.3,99000.0
Adachi,5,9.0,10.0,1.0,1K,25.01,83000.0
Adachi,5,9.0,10.0,5.0,1K,25.08,97000.0
Adachi,4,4.0,3.0,2.0,1LDK,39.57,123000.0
Adachi,4,2.0,5.0,2.0,1DK,25.5,106000.0
Adachi,5,21.0,4.0,2.0,1K,21.33,77000.0
Adachi,5,21.0,4.0,2.0,1K,21.33,77000.0
Adachi,2,0.0,12.0,2.0,1DK,25.84,100000.0
Adachi,2,0.0,12.0,5.0,1DK,25.55,103000.0
Adachi,2,18.0,11.0,3.0,1K,24.6,85000.0
Adachi,2,18.0,11.0,4.0,1K,23.87,85000.0
Adachi,8,49.0,4.0,2.0,2DK,47.25,85000.0
Adachi,13,10.0,3.0,3.0,1LDK,45.15,131000.0
Adachi,11,2.0,4.0,1.0,2LDK,57.38,159000.0
Adachi,11,2.0,4.0,3.0,2LDK,62.37,169000.0
Adachi,11,2.0,4.0,1.0,2LDK,57.38,159000.0
Adachi,11,2.0,4.0,3.0,2LDK,62.37,169000.0
Adachi,4,3.0,5.0,3.0,1K,29.13,90100.0
Adachi,4,3.0,5.0,3.0,1K,29.13,92000.0
Adachi,7,20.0,3.0,2.0,1K,21.41,83000.0
Adachi,16,18.0,4.0,1.0,1K,26.08,75500.0
Adachi,16,18.0,4.0,4.0,1K,26.08,80500.0
Adachi,7,2.0,7.0,6.0,1K,25.95,104000.0
Adachi,7,2.0,7.0,3.0,1K,25.95,107500.0
Adachi,7,9.0,10.0,4.0,1K,25.39,102000.0
Adachi,7,9.0,10.0,6.0,1K,25.65,108000.0
Adachi,3,2.0,5.0,3.0,1R,20.27,85000.0
Adachi,3,2.0,5.0,2.0,1R,20.27,86000.0
Adachi,6,9.0,9.0,2.0,1K,21.38,108000.0
Adachi,6,9.0,9.0,2.0,1K,21.38,111000.0
Adachi,1,12.0,12.0,7.0,1K,25.37,94000.0
Adachi,23,20.0,3.0,1.0,2LDK,50.65,100000.0
Adachi,9,5.0,9.0,4.0,1K,25.23,108000.0
Adachi,9,5.0,9.0,4.0,1K,25.24,109000.0
Adachi,9,5.0,9.0,4.0,1K,25.23,108000.0
Adachi,9,0.0,5.0,5.0,1R,20.38,91000.0
Adachi,5,7.0,8.0,1.0,1LDK,45.62,138000.0
Adachi,8,0.0,5.0,2.0,1K,26.1,103000.0
Adachi,8,0.0,5.0,2.0,1K,26.23,103500.0
Adachi,7,10.0,7.0,2.0,1LDK,42.78,132000.0
Adachi,7,10.0,7.0,3.0,1LDK,42.78,142000.0
Adachi,5,4.0,4.0,2.0,1R,18.62,74000.0
Adachi,5,4.0,4.0,3.0,1R,18.62,75000.0
Adachi,5,4.0,8.0,2.0,1K,28.74,96000.0
Adachi,5,4.0,8.0,2.0,1K,28.74,96000.0
Adachi,6,12.0,12.0,5.0,1R,25.0,101000.0
Adachi,9,4.0,5.0,2.0,1LDK,35.72,144000.0
Adachi,9,4.0,5.0,3.0,1LDK,35.72,145000.0
Adachi,3,12.0,11.0,8.0,1K,26.0,98000.0
Adachi,3,12.0,11.0,10.0,1K,25.55,104000.0
Adachi,10,1.0,10.0,8.0,1K,25.87,115500.0
Adachi,1,34.0,6.0,2.0,2DK,43.33,83000.0
Adachi,1,34.0,6.0,2.0,2DK,43.33,90000.0
Adachi,6,10.0,4.0,1.0,1R,21.58,86000.0
Adachi,10,7.0,6.0,4.0,1LDK,51.76,145900.0
Adachi,7,8.0,8.0,6.0,1K,24.61,105000.0
Adachi,7,8.0,8.0,6.0,1K,26.06,106000.0
Adachi,8,26.0,6.0,3.0,2LDK,58.76,140000.0
Adachi,8,26.0,6.0,3.0,2LDK,58.76,140000.0
Adachi,6,9.0,6.0,4.0,1DK,32.19,98000.0
Adachi,6,9.0,6.0,6.0,1DK,34.98,118000.0
Adachi,4,9.0,5.0,1.0,1R,17.84,72000.0
Adachi,7,8.0,5.0,3.0,1LDK,40.14,150000.0
Adachi,6,10.0,9.0,2.0,1K,20.87,114000.0
Adachi,6,10.0,9.0,9.0,1K,20.87,115000.0
Adachi,4,16.0,3.0,1.0,1K,20.81,89500.0
Adachi,4,5.0,12.0,2.0,1K,25.21,116000.0
Adachi,4,5.0,12.0,4.0,1K,25.21,118000.0
Adachi,6,0.0,8.0,4.0,1K,25.81,103500.0
Adachi,6,0.0,8.0,4.0,1K,25.75,103500.0
Adachi,13,3.0,5.0,2.0,1K,25.26,99000.0
Adachi,13,3.0,5.0,4.0,1K,25.26,102000.0
Adachi,4,19.0,3.0,1.0,1K,22.24,83000.0
Adachi,4,4.0,4.0,1.0,1R,16.08,70000.0
Adachi,4,11.0,3.0,2.0,1K,26.08,95000.0
Adachi,4,7.0,7.0,3.0,1K,25.1,94000.0
Adachi,3,12.0,4.0,3.0,1R,18.0,91000.0
Adachi,3,22.0,3.0,2.0,1R,21.52,68000.0
Adachi,5,2.0,5.0,2.0,1LDK,40.22,134500.0
Adachi,5,2.0,5.0,3.0,2LDK,55.18,173500.0
Adachi,3,12.0,10.0,7.0,1K,25.5,105000.0
Adachi,1,18.0,7.0,2.0,1K,30.7,81000.0
Adachi,1,18.0,7.0,2.0,1K,30.79,81000.0
Adachi,8,4.0,5.0,4.0,1R,20.23,92000.0
Adachi,7,13.0,11.0,7.0,1K,25.5,106000.0
Adachi,7,13.0,11.0,4.0,1K,25.5,116000.0
Adachi,10,10.0,3.0,3.0,1R,26.49,96000.0
Adachi,15,9.0,7.0,5.0,1LDK,40.24,136000.0
Adachi,1,18.0,7.0,2.0,1K,30.79,81000.0
Adachi,12,23.0,9.0,9.0,2LDK,58.03,155000.0
Adachi,12,23.0,9.0,9.0,2LDK,58.03,155000.0
Adachi,1,11.0,10.0,6.0,1K,25.35,96000.0
Adachi,1,11.0,10.0,2.0,1K,25.35,101000.0
Adachi,18,16.0,3.0,2.0,1K,22.18,78500.0
Adachi,7,9.0,11.0,3.0,1K,25.57,100000.0
